time,weather_code_wmo_code,precipitation_sum_mm,rain_sum_mm,snowfall_sum_cm,wind_direction_10m_dominant_deg,wind_gusts_10m_max_km_h,wind_speed_10m_max_km_h,apparent_temperature_min_degc,apparent_temperature_max_degc,temperature_2m_min_degc,temperature_2m_max_degc,year,month,month_name,day,day_of_week,quarter,weather_description
2014-07-16 00:00:00,53,2.3,2.3,0,102,30.6,16.7,31.7,39.4,26.3,34.2,2014,7,July,16,Wednesday,3,Moderate Drizzle
2014-07-17 00:00:00,55,5.8,5.8,0,87,26.3,11.9,31.2,39.8,25.9,33.3,2014,7,July,17,Thursday,3,Dense Drizzle
2014-07-18 00:00:00,53,1.7,1.7,0,102,26.6,10.5,30.9,40.9,25.4,33.7,2014,7,July,18,Friday,3,Moderate Drizzle
2014-07-19 00:00:00,51,1.4,1.4,0,143,21.6,10.2,31.2,39.9,26.3,33.5,2014,7,July,19,Saturday,3,Light Drizzle
2014-07-20 00:00:00,51,0.1,0.1,0,100,20.5,9.2,30.9,42.1,26.2,35.2,2014,7,July,20,Sunday,3,Light Drizzle
2014-07-21 00:00:00,1,0,0,0,108,19.8,10.6,32.2,42.3,27.1,35.9,2014,7,July,21,Monday,3,Mainly Clear
2014-07-22 00:00:00,51,0.3,0.3,0,114,23.4,10.7,34.1,42.8,28.4,36.3,2014,7,July,22,Tuesday,3,Light Drizzle
2014-07-23 00:00:00,61,9.5,9.5,0,105,33.8,17.1,32,42,26.8,35.5,2014,7,July,23,Wednesday,3,Slight Rain
2014-07-24 00:00:00,61,5.8,5.8,0,106,30.6,14.5,31.8,34.8,26.7,29.9,2014,7,July,24,Thursday,3,Slight Rain
2014-07-25 00:00:00,51,0.8,0.8,0,103,32,15.3,31.5,37.4,26.4,32.5,2014,7,July,25,Friday,3,Light Drizzle
2014-07-26 00:00:00,51,0.4,0.4,0,91,25.9,13,31.6,39.4,26.5,33.5,2014,7,July,26,Saturday,3,Light Drizzle
2014-07-27 00:00:00,61,6.4,6.4,0,103,28.1,15.3,32.1,39.3,26.2,33.5,2014,7,July,27,Sunday,3,Slight Rain
2014-07-28 00:00:00,63,15.5,15.5,0,109,26.3,14.7,29.5,38.1,24.8,32.2,2014,7,July,28,Monday,3,Moderate Rain
2014-07-29 00:00:00,61,8.1,8.1,0,131,28.4,13.3,29.2,36.2,24.7,30.6,2014,7,July,29,Tuesday,3,Slight Rain
2014-07-30 00:00:00,53,1.1,1.1,0,127,23,9.7,31,40,25.5,32.6,2014,7,July,30,Wednesday,3,Moderate Drizzle
2014-07-31 00:00:00,61,6.9,6.9,0,113,25.6,8.9,31.8,41.3,26,33.9,2014,7,July,31,Thursday,3,Slight Rain
2014-08-01 00:00:00,63,7.6,7.6,0,81,25.9,12.3,30.7,39.7,25.7,32.9,2014,8,August,1,Friday,3,Moderate Rain
2014-08-02 00:00:00,53,1,1,0,337,19.4,5.8,32.3,42.2,26,33.8,2014,8,August,2,Saturday,3,Moderate Drizzle
2014-08-03 00:00:00,53,1,1,0,221,21.2,7.6,32.3,42.5,26.2,34.6,2014,8,August,3,Sunday,3,Moderate Drizzle
2014-08-04 00:00:00,51,1.2,1.2,0,166,31.7,16.7,31.5,43.1,26.3,35.7,2014,8,August,4,Monday,3,Light Drizzle
2014-08-05 00:00:00,61,3.3,3.3,0,129,37.4,16.6,30.8,40.6,25.8,33.5,2014,8,August,5,Tuesday,3,Slight Rain
2014-08-06 00:00:00,53,0.8,0.8,0,124,19.4,6.6,33.2,42.9,26.4,34.9,2014,8,August,6,Wednesday,3,Moderate Drizzle
2014-08-07 00:00:00,53,1.3,1.3,0,129,30.6,15.5,33.2,41,27.1,33.4,2014,8,August,7,Thursday,3,Moderate Drizzle
2014-08-08 00:00:00,61,7,7,0,120,25.2,10.5,31.6,38.1,26,32.2,2014,8,August,8,Friday,3,Slight Rain
2014-08-09 00:00:00,53,2.8,2.8,0,92,20.2,9.2,30.8,40,25.6,33.6,2014,8,August,9,Saturday,3,Moderate Drizzle
2014-08-10 00:00:00,51,0.2,0.2,0,202,18,5.8,31.8,40.9,25.7,34.3,2014,8,August,10,Sunday,3,Light Drizzle
2014-08-11 00:00:00,51,0.6,0.6,0,140,16.9,7,34.1,43.5,27.5,35.4,2014,8,August,11,Monday,3,Light Drizzle
2014-08-12 00:00:00,53,1.2,1.2,0,121,24.8,7.8,33.4,42.5,27,35.2,2014,8,August,12,Tuesday,3,Moderate Drizzle
2014-08-13 00:00:00,2,0,0,0,175,25.6,10.8,33.5,42.1,27.5,36.3,2014,8,August,13,Wednesday,3,Partly Cloudy
2014-08-14 00:00:00,55,2.4,2.4,0,145,33.5,15.7,29.5,42.1,25.2,36.3,2014,8,August,14,Thursday,3,Dense Drizzle
2014-08-15 00:00:00,63,15.4,15.4,0,123,36.7,18.9,27.6,40.1,24.4,34.3,2014,8,August,15,Friday,3,Moderate Rain
2014-08-16 00:00:00,55,4,4,0,92,37.8,15.6,27.6,35.1,24.2,30.5,2014,8,August,16,Saturday,3,Dense Drizzle
2014-08-17 00:00:00,1,0,0,0,7,21.6,9.4,27.8,37.4,24,32,2014,8,August,17,Sunday,3,Mainly Clear
2014-08-18 00:00:00,1,0,0,0,293,23,8.9,29.7,40.1,24.4,34.8,2014,8,August,18,Monday,3,Mainly Clear
2014-08-19 00:00:00,1,0,0,0,197,22.3,8.6,29.6,40.7,24.9,35.9,2014,8,August,19,Tuesday,3,Mainly Clear
2014-08-20 00:00:00,0,0,0,0,141,23.4,9.7,31,42.9,26.4,37.4,2014,8,August,20,Wednesday,3,Clear Sky
2014-08-21 00:00:00,1,0,0,0,147,24.5,11,32,42.1,27,37.5,2014,8,August,21,Thursday,3,Mainly Clear
2014-08-22 00:00:00,2,0,0,0,104,22,8.7,31.3,42.2,26.6,36.6,2014,8,August,22,Friday,3,Partly Cloudy
2014-08-23 00:00:00,0,0,0,0,58,24.8,10,31.2,41.4,26.5,36.5,2014,8,August,23,Saturday,3,Clear Sky
2014-08-24 00:00:00,1,0,0,0,107,25.9,11.9,32,42.7,26.2,37.1,2014,8,August,24,Sunday,3,Mainly Clear
2014-08-25 00:00:00,2,0,0,0,96,26.6,13.1,31.5,42.9,26.1,38.3,2014,8,August,25,Monday,3,Partly Cloudy
2014-08-26 00:00:00,61,2.7,2.7,0,87,22.3,9.4,31,42.9,26.1,37.1,2014,8,August,26,Tuesday,3,Slight Rain
2014-08-27 00:00:00,63,3.7,3.7,0,242,29.5,10.5,31,41.4,26.3,36,2014,8,August,27,Wednesday,3,Moderate Rain
2014-08-28 00:00:00,55,2,2,0,305,26.3,7.2,30.3,39.3,25.6,32.7,2014,8,August,28,Thursday,3,Dense Drizzle
2014-08-29 00:00:00,2,0,0,0,165,19.1,5.5,30.8,39.1,25.6,34,2014,8,August,29,Friday,3,Partly Cloudy
2014-08-30 00:00:00,2,0,0,0,123,16.2,7.4,30.4,41.3,25.1,35.3,2014,8,August,30,Saturday,3,Partly Cloudy
2014-08-31 00:00:00,53,1.1,1.1,0,111,18.4,8.7,30.7,42.1,25.7,35.9,2014,8,August,31,Sunday,3,Moderate Drizzle
2014-09-01 00:00:00,63,18.1,18.1,0,67,28.1,15,30.5,35.5,25.2,30.4,2014,9,September,1,Monday,3,Moderate Rain
2014-09-02 00:00:00,61,7,7,0,23,45,15,28.4,32.3,24.3,28.9,2014,9,September,2,Tuesday,3,Slight Rain
2014-09-03 00:00:00,65,52.6,52.6,0,27,46.4,22.3,25.4,30.2,23.4,27.3,2014,9,September,3,Wednesday,3,Heavy Rain
2014-09-04 00:00:00,65,97.6,97.6,0,112,63.7,24.5,26.4,30.4,23.8,25.5,2014,9,September,4,Thursday,3,Heavy Rain
2014-09-05 00:00:00,63,51.8,51.8,0,103,49.3,22.5,26.5,29.9,23.6,25.4,2014,9,September,5,Friday,3,Moderate Rain
2014-09-06 00:00:00,51,1.2,1.2,0,181,31,17.6,26.2,33.7,23.1,28.5,2014,9,September,6,Saturday,3,Light Drizzle
2014-09-07 00:00:00,51,0.2,0.2,0,28,18,6.4,27.4,37,22.8,31.2,2014,9,September,7,Sunday,3,Light Drizzle
2014-09-08 00:00:00,1,0,0,0,89,12.6,7,28.4,38.5,23.4,32.1,2014,9,September,8,Monday,3,Mainly Clear
2014-09-09 00:00:00,51,0.1,0.1,0,90,14.4,6.3,29.7,39.1,24.2,32.2,2014,9,September,9,Tuesday,3,Light Drizzle
2014-09-10 00:00:00,1,0,0,0,115,15.1,6.4,29.6,39.4,24,32.1,2014,9,September,10,Wednesday,3,Mainly Clear
2014-09-11 00:00:00,51,0.2,0.2,0,111,17.3,8.6,30,38.3,24.2,31.7,2014,9,September,11,Thursday,3,Light Drizzle
2014-09-12 00:00:00,53,2.1,2.1,0,81,23,6.2,29.3,37.2,24,30.4,2014,9,September,12,Friday,3,Moderate Drizzle
2014-09-13 00:00:00,53,1.7,1.7,0,144,20.5,7.1,27.6,37.1,23.2,31,2014,9,September,13,Saturday,3,Moderate Drizzle
2014-09-14 00:00:00,53,1.7,1.7,0,173,18,10.5,27.7,38,23.6,31.4,2014,9,September,14,Sunday,3,Moderate Drizzle
2014-09-15 00:00:00,1,0,0,0,303,23,6.3,28.2,38.1,23.4,31.5,2014,9,September,15,Monday,3,Mainly Clear
2014-09-16 00:00:00,1,0,0,0,166,16.6,6.4,27.7,37.7,23.1,32.4,2014,9,September,16,Tuesday,3,Mainly Clear
2014-09-17 00:00:00,2,0,0,0,136,19.8,8.7,28.4,38.5,24,32.9,2014,9,September,17,Wednesday,3,Partly Cloudy
2014-09-18 00:00:00,1,0,0,0,161,18,8.8,27.9,39.5,23.7,33.5,2014,9,September,18,Thursday,3,Mainly Clear
2014-09-19 00:00:00,1,0,0,0,204,15.5,6.7,28.2,39.7,23.7,33.9,2014,9,September,19,Friday,3,Mainly Clear
2014-09-20 00:00:00,0,0,0,0,184,15.8,5.8,29.1,39.9,24.4,34.1,2014,9,September,20,Saturday,3,Clear Sky
2014-09-21 00:00:00,51,0.2,0.2,0,147,19.8,11.5,29.4,39.8,24.8,33.5,2014,9,September,21,Sunday,3,Light Drizzle
2014-09-22 00:00:00,1,0,0,0,195,15.8,7.5,30.3,39,25.1,33.1,2014,9,September,22,Monday,3,Mainly Clear
2014-09-23 00:00:00,1,0,0,0,195,19.8,7.1,28.2,39,23.8,33.3,2014,9,September,23,Tuesday,3,Mainly Clear
2014-09-24 00:00:00,0,0,0,0,161,22,9.2,26.8,37.6,23.1,33,2014,9,September,24,Wednesday,3,Clear Sky
2014-09-25 00:00:00,0,0,0,0,221,23.8,10.1,26.3,36.4,22.5,33.3,2014,9,September,25,Thursday,3,Clear Sky
2014-09-26 00:00:00,1,0,0,0,219,21.2,8.3,27.8,36.2,24.2,32.1,2014,9,September,26,Friday,3,Mainly Clear
2014-09-27 00:00:00,1,0,0,0,150,21.2,7.2,27.5,36.8,23.7,32.9,2014,9,September,27,Saturday,3,Mainly Clear
2014-09-28 00:00:00,1,0,0,0,130,22.3,9.2,27.4,36.7,23.1,32.5,2014,9,September,28,Sunday,3,Mainly Clear
2014-09-29 00:00:00,2,0,0,0,123,22.3,10,27.2,37.6,23.6,33.1,2014,9,September,29,Monday,3,Partly Cloudy
2014-09-30 00:00:00,55,2,2,0,97,24.8,9,27.2,38.1,23.7,33.4,2014,9,September,30,Tuesday,3,Dense Drizzle
2014-10-01 00:00:00,51,0.2,0.2,0,95,23.4,9.6,26.6,37.5,23.3,32.5,2014,10,October,1,Wednesday,4,Light Drizzle
2014-10-02 00:00:00,1,0,0,0,103,20.9,7.5,26.9,36.9,23.6,32.2,2014,10,October,2,Thursday,4,Mainly Clear
2014-10-03 00:00:00,51,0.1,0.1,0,117,21.6,8.8,27.9,37.8,23.4,32.7,2014,10,October,3,Friday,4,Light Drizzle
2014-10-04 00:00:00,1,0,0,0,94,18.4,9,27.7,37.8,23.9,33.3,2014,10,October,4,Saturday,4,Mainly Clear
2014-10-05 00:00:00,1,0,0,0,85,22.7,9.1,27.7,37.7,23.9,33.2,2014,10,October,5,Sunday,4,Mainly Clear
2014-10-06 00:00:00,3,0,0,0,28,22.7,9.8,27.6,35.9,22.9,32.3,2014,10,October,6,Monday,4,Overcast
2014-10-07 00:00:00,51,0.2,0.2,0,70,30.2,12.2,25.7,37,22.3,32.8,2014,10,October,7,Tuesday,4,Light Drizzle
2014-10-08 00:00:00,63,13.7,13.7,0,22,41.8,12.9,22.3,34.6,20.3,30,2014,10,October,8,Wednesday,4,Moderate Rain
2014-10-09 00:00:00,0,0,0,0,316,23.8,10.6,21.7,33.2,19.8,30.9,2014,10,October,9,Thursday,4,Clear Sky
2014-10-10 00:00:00,1,0,0,0,299,28.4,13.4,21.2,33.6,18.9,31.2,2014,10,October,10,Friday,4,Mainly Clear
2014-10-11 00:00:00,1,0,0,0,326,16.2,8.3,20.5,34.4,18.3,31.2,2014,10,October,11,Saturday,4,Mainly Clear
2014-10-12 00:00:00,3,0,0,0,50,17.6,8.3,20.1,34.2,18.2,31.6,2014,10,October,12,Sunday,4,Overcast
2014-10-13 00:00:00,3,0,0,0,346,31.7,19,16.9,31.4,18.1,29.5,2014,10,October,13,Monday,4,Overcast
2014-10-14 00:00:00,61,2.8,2.8,0,347,38.2,11.5,16.6,24.7,15.7,24,2014,10,October,14,Tuesday,4,Slight Rain
2014-10-15 00:00:00,0,0,0,0,314,23.4,9.2,16,27.6,15.2,26.8,2014,10,October,15,Wednesday,4,Clear Sky
2014-10-16 00:00:00,0,0,0,0,312,21.6,7.7,15.4,28.1,15.1,27.2,2014,10,October,16,Thursday,4,Clear Sky
2014-10-17 00:00:00,0,0,0,0,299,17.6,7.3,16.9,29.8,16,28.3,2014,10,October,17,Friday,4,Clear Sky
2014-10-18 00:00:00,0,0,0,0,301,21.6,8.1,16,30.3,15.7,29.5,2014,10,October,18,Saturday,4,Clear Sky
2014-10-19 00:00:00,1,0,0,0,311,20.2,8.3,17.1,31.1,16.3,30,2014,10,October,19,Sunday,4,Mainly Clear
2014-10-20 00:00:00,0,0,0,0,320,25.6,11.1,19.5,31,18.5,30.4,2014,10,October,20,Monday,4,Clear Sky
2014-10-21 00:00:00,0,0,0,0,1,19.8,8.6,19.2,32.2,17.8,30.6,2014,10,October,21,Tuesday,4,Clear Sky
2014-10-22 00:00:00,0,0,0,0,43,17.6,8.7,18.8,32.2,17.5,30.3,2014,10,October,22,Wednesday,4,Clear Sky
2014-10-23 00:00:00,2,0,0,0,45,18,8.4,20.7,32.7,19.1,30.3,2014,10,October,23,Thursday,4,Partly Cloudy
2014-10-24 00:00:00,53,1.2,1.2,0,2,23,8.4,20,31.5,18.5,29.4,2014,10,October,24,Friday,4,Moderate Drizzle
2014-10-25 00:00:00,1,0,0,0,10,22,8.7,19.4,31.4,17.8,30,2014,10,October,25,Saturday,4,Mainly Clear
2014-10-26 00:00:00,3,0,0,0,67,20.5,8.4,18.5,31.1,17.3,29.4,2014,10,October,26,Sunday,4,Overcast
2014-10-27 00:00:00,53,0.7,0.7,0,42,20.9,9,21.4,31.8,19.1,29.6,2014,10,October,27,Monday,4,Moderate Drizzle
2014-10-28 00:00:00,61,3.2,3.2,0,25,22.7,10.9,18.3,28.9,17.2,27,2014,10,October,28,Tuesday,4,Slight Rain
2014-10-29 00:00:00,1,0,0,0,347,19.8,8.7,16.7,28.9,16.4,28.6,2014,10,October,29,Wednesday,4,Mainly Clear
2014-10-30 00:00:00,2,0,0,0,336,22.7,8.4,15.9,28.6,15.8,28.1,2014,10,October,30,Thursday,4,Partly Cloudy
2014-10-31 00:00:00,2,0,0,0,311,22,9.3,13.9,27.7,14.2,28.2,2014,10,October,31,Friday,4,Partly Cloudy
2014-11-01 00:00:00,0,0,0,0,311,21.6,9.2,12.8,26.9,13.2,27.7,2014,11,November,1,Saturday,4,Clear Sky
2014-11-02 00:00:00,3,0,0,0,317,22,7.2,12.6,28,13.3,28.6,2014,11,November,2,Sunday,4,Overcast
2014-11-03 00:00:00,3,0,0,0,334,29.5,14.8,15.7,25.7,15.5,26.8,2014,11,November,3,Monday,4,Overcast
2014-11-04 00:00:00,3,0,0,0,301,24.1,10.1,16.1,26.7,16.1,26.8,2014,11,November,4,Tuesday,4,Overcast
2014-11-05 00:00:00,1,0,0,0,308,25.6,10.5,15,27.7,15.6,28,2014,11,November,5,Wednesday,4,Mainly Clear
2014-11-06 00:00:00,2,0,0,0,288,24.1,10,14.2,28.1,14.6,28.3,2014,11,November,6,Thursday,4,Partly Cloudy
2014-11-07 00:00:00,55,3.4,3.4,0,1,33.5,18.4,15.9,26.6,16.4,25.7,2014,11,November,7,Friday,4,Dense Drizzle
2014-11-08 00:00:00,53,1,1,0,338,28.4,13.6,12.6,26.7,14.3,26.7,2014,11,November,8,Saturday,4,Moderate Drizzle
2014-11-09 00:00:00,0,0,0,0,309,23.8,10.7,11,24.8,12.7,26.5,2014,11,November,9,Sunday,4,Clear Sky
2014-11-10 00:00:00,0,0,0,0,301,23,10.2,10.6,25,11.9,26.6,2014,11,November,10,Monday,4,Clear Sky
2014-11-11 00:00:00,0,0,0,0,299,18.7,10.5,13.4,24.6,14.2,26.2,2014,11,November,11,Tuesday,4,Clear Sky
2014-11-12 00:00:00,0,0,0,0,313,18.4,10.3,9.6,25,11.5,25.7,2014,11,November,12,Wednesday,4,Clear Sky
2014-11-13 00:00:00,3,0,0,0,287,18.7,11.3,8.6,24.1,10.5,25.8,2014,11,November,13,Thursday,4,Overcast
2014-11-14 00:00:00,3,0,0,0,298,22.7,11.6,8.1,23,9.7,25.3,2014,11,November,14,Friday,4,Overcast
2014-11-15 00:00:00,1,0,0,0,302,22,9.5,7.8,23.3,9.5,25.4,2014,11,November,15,Saturday,4,Mainly Clear
2014-11-16 00:00:00,0,0,0,0,315,22,10.5,9.8,24.1,11,25.8,2014,11,November,16,Sunday,4,Clear Sky
2014-11-17 00:00:00,2,0,0,0,295,21.6,10.9,9.3,24,10.4,25.7,2014,11,November,17,Monday,4,Partly Cloudy
2014-11-18 00:00:00,3,0,0,0,313,18.4,7,9.6,24.1,10.7,25.5,2014,11,November,18,Tuesday,4,Overcast
2014-11-19 00:00:00,0,0,0,0,343,19.8,9,9.2,24.4,10.5,25.6,2014,11,November,19,Wednesday,4,Clear Sky
2014-11-20 00:00:00,2,0,0,0,332,19.1,7.9,9,23.8,10.1,24.9,2014,11,November,20,Thursday,4,Partly Cloudy
2014-11-21 00:00:00,3,0,0,0,344,20.5,9.7,9.1,24,10.4,25.3,2014,11,November,21,Friday,4,Overcast
2014-11-22 00:00:00,3,0,0,0,5,16.6,9.2,9.1,23.9,10.4,24.4,2014,11,November,22,Saturday,4,Overcast
2014-11-23 00:00:00,0,0,0,0,311,23.8,11.2,8,22.8,9.5,24.6,2014,11,November,23,Sunday,4,Clear Sky
2014-11-24 00:00:00,3,0,0,0,334,19.8,10.2,7.3,22.3,9.1,24.6,2014,11,November,24,Monday,4,Overcast
2014-11-25 00:00:00,0,0,0,0,316,22.3,9.8,9.9,22.6,11.2,24.3,2014,11,November,25,Tuesday,4,Clear Sky
2014-11-26 00:00:00,1,0,0,0,273,22.7,9.6,8.7,23.4,10.2,25.1,2014,11,November,26,Wednesday,4,Mainly Clear
2014-11-27 00:00:00,1,0,0,0,78,22.3,10.4,8.8,23.6,10.1,24.4,2014,11,November,27,Thursday,4,Mainly Clear
2014-11-28 00:00:00,2,0,0,0,34,21.2,9.4,10,24.4,10.7,25,2014,11,November,28,Friday,4,Partly Cloudy
2014-11-29 00:00:00,2,0,0,0,338,19.4,9.9,11,25.1,12.2,25.9,2014,11,November,29,Saturday,4,Partly Cloudy
2014-11-30 00:00:00,0,0,0,0,317,22.3,9.9,10,24,11.1,25.8,2014,11,November,30,Sunday,4,Clear Sky
2014-12-01 00:00:00,3,0,0,0,307,29.9,15.3,10.2,22.5,11.7,25.6,2014,12,December,1,Monday,4,Overcast
2014-12-02 00:00:00,0,0,0,0,295,24.8,12.1,8.8,23,10.7,25.6,2014,12,December,2,Tuesday,4,Clear Sky
2014-12-03 00:00:00,0,0,0,0,313,24.5,11.6,8.7,23.2,10.1,25.7,2014,12,December,3,Wednesday,4,Clear Sky
2014-12-04 00:00:00,0,0,0,0,329,18,9.1,8.4,24.1,10.1,25.7,2014,12,December,4,Thursday,4,Clear Sky
2014-12-05 00:00:00,0,0,0,0,341,18.4,10.4,8.3,24,10,25.1,2014,12,December,5,Friday,4,Clear Sky
2014-12-06 00:00:00,1,0,0,0,322,24.8,12,6.9,21.6,9.2,24.6,2014,12,December,6,Saturday,4,Mainly Clear
2014-12-07 00:00:00,3,0,0,0,306,20.9,8.9,5.9,20.8,7.9,23.7,2014,12,December,7,Sunday,4,Overcast
2014-12-08 00:00:00,0,0,0,0,334,15.8,10.3,5.2,20.9,7.7,22.9,2014,12,December,8,Monday,4,Clear Sky
2014-12-09 00:00:00,0,0,0,0,307,21.2,10.5,3.8,19.1,6.1,22.2,2014,12,December,9,Tuesday,4,Clear Sky
2014-12-10 00:00:00,0,0,0,0,314,17.6,11.2,4.4,18.9,7.5,21.4,2014,12,December,10,Wednesday,4,Clear Sky
2014-12-11 00:00:00,3,0,0,0,306,24.1,12.1,3.4,17.4,6.3,21.1,2014,12,December,11,Thursday,4,Overcast
2014-12-12 00:00:00,3,0,0,0,329,15.5,10,4.6,18,7,20.6,2014,12,December,12,Friday,4,Overcast
2014-12-13 00:00:00,51,0.4,0.4,0,91,25.2,13,5.5,16.9,7.4,19.2,2014,12,December,13,Saturday,4,Light Drizzle
2014-12-14 00:00:00,51,0.4,0.4,0,44,19.8,11.9,8.6,14,9.6,14.8,2014,12,December,14,Sunday,4,Light Drizzle
2014-12-15 00:00:00,3,0,0,0,318,18.7,9.1,5.5,16,7.5,16.8,2014,12,December,15,Monday,4,Overcast
2014-12-16 00:00:00,0,0,0,0,298,19.1,9.6,4,17,6.3,18.8,2014,12,December,16,Tuesday,4,Clear Sky
2014-12-17 00:00:00,2,0,0,0,299,24.5,10.4,3,16.6,5.5,18.4,2014,12,December,17,Wednesday,4,Partly Cloudy
2014-12-18 00:00:00,3,0,0,0,296,15.8,6.9,4.3,15.7,5.9,16.5,2014,12,December,18,Thursday,4,Overcast
2014-12-19 00:00:00,3,0,0,0,325,18,9.4,3.9,13.6,5.7,14.5,2014,12,December,19,Friday,4,Overcast
2014-12-20 00:00:00,3,0,0,0,268,22,10.1,3.4,15.5,5.3,16.6,2014,12,December,20,Saturday,4,Overcast
2014-12-21 00:00:00,3,0,0,0,158,15.8,7.4,3.7,14.8,5.7,15.5,2014,12,December,21,Sunday,4,Overcast
2014-12-22 00:00:00,3,0,0,0,105,14.4,8.9,2.6,13.8,4.7,14.7,2014,12,December,22,Monday,4,Overcast
2014-12-23 00:00:00,3,0,0,0,12,15.5,8.8,2.7,14.3,4.8,15.4,2014,12,December,23,Tuesday,4,Overcast
2014-12-24 00:00:00,3,0,0,0,308,13.3,9.5,2.2,17,4.6,17.7,2014,12,December,24,Wednesday,4,Overcast
2014-12-25 00:00:00,0,0,0,0,270,20.2,10.6,3.6,17.4,5.9,18.8,2014,12,December,25,Thursday,4,Clear Sky
2014-12-26 00:00:00,0,0,0,0,286,32,16.6,3.6,16.3,6.2,19.9,2014,12,December,26,Friday,4,Clear Sky
2014-12-27 00:00:00,0,0,0,0,140,16.2,10.4,2,16.4,4.4,18.3,2014,12,December,27,Saturday,4,Clear Sky
2014-12-28 00:00:00,3,0,0,0,61,16.6,6.6,1.8,15.5,4,16.6,2014,12,December,28,Sunday,4,Overcast
2014-12-29 00:00:00,3,0,0,0,344,18.7,7,0.4,14.6,2.7,16,2014,12,December,29,Monday,4,Overcast
2014-12-30 00:00:00,3,0,0,0,9,15.5,5,3,14.2,5,14.8,2014,12,December,30,Tuesday,4,Overcast
2014-12-31 00:00:00,3,0,0,0,54,13.7,6.6,3.6,16.5,5.4,17.4,2014,12,December,31,Wednesday,4,Overcast
2015-01-01 00:00:00,3,0,0,0,343,19.8,10.2,4.2,19.3,6.5,20.8,2015,1,January,1,Thursday,1,Overcast
2015-01-02 00:00:00,3,0,0,0,145,15.8,9.5,3.2,19.6,5.5,21.1,2015,1,January,2,Friday,1,Overcast
2015-01-03 00:00:00,3,0,0,0,141,17.6,7.9,7.5,18.6,8.8,18.6,2015,1,January,3,Saturday,1,Overcast
2015-01-04 00:00:00,3,0,0,0,337,20.2,9.2,6.3,17.2,8,18.1,2015,1,January,4,Sunday,1,Overcast
2015-01-05 00:00:00,3,0,0,0,291,34.2,17.2,6,17,7.8,19.5,2015,1,January,5,Monday,1,Overcast
2015-01-06 00:00:00,3,0,0,0,262,24.1,10.4,5.3,18.1,7.1,19.5,2015,1,January,6,Tuesday,1,Overcast
2015-01-07 00:00:00,3,0,0,0,272,18.4,8.1,4.5,18.1,6.2,18.9,2015,1,January,7,Wednesday,1,Overcast
2015-01-08 00:00:00,3,0,0,0,115,15.5,7,5.5,16.9,6.8,17.1,2015,1,January,8,Thursday,1,Overcast
2015-01-09 00:00:00,3,0,0,0,332,14.8,6.5,6.4,13.8,7.3,14.4,2015,1,January,9,Friday,1,Overcast
2015-01-10 00:00:00,3,0,0,0,275,22,8.9,4.4,15.9,6.4,16.7,2015,1,January,10,Saturday,1,Overcast
2015-01-11 00:00:00,3,0,0,0,226,18,8.2,3.9,17.5,5.9,18.3,2015,1,January,11,Sunday,1,Overcast
2015-01-12 00:00:00,3,0,0,0,98,14,8.4,4.1,15,5.8,14.9,2015,1,January,12,Monday,1,Overcast
2015-01-13 00:00:00,61,13.6,13.6,0,79,27.4,10.3,5.8,13.6,7.8,14.9,2015,1,January,13,Tuesday,1,Slight Rain
2015-01-14 00:00:00,61,8.3,8.3,0,75,32.8,16.9,5,12.9,6.8,15.3,2015,1,January,14,Wednesday,1,Slight Rain
2015-01-15 00:00:00,0,0,0,0,315,17.3,9.4,3.2,17.4,5.4,18.4,2015,1,January,15,Thursday,1,Clear Sky
2015-01-16 00:00:00,3,0,0,0,295,19.8,11.5,4.5,18.1,6.6,19.4,2015,1,January,16,Friday,1,Overcast
2015-01-17 00:00:00,3,0,0,0,298,16.6,10.9,3.8,18.7,6.1,19.8,2015,1,January,17,Saturday,1,Overcast
2015-01-18 00:00:00,0,0,0,0,274,20.5,9.6,2.8,18,5.5,19.6,2015,1,January,18,Sunday,1,Clear Sky
2015-01-19 00:00:00,1,0,0,0,243,18.7,7.5,4.4,18.6,6.3,19.8,2015,1,January,19,Monday,1,Mainly Clear
2015-01-20 00:00:00,3,0,0,0,115,19.8,12.1,3.7,17.5,5.5,18.2,2015,1,January,20,Tuesday,1,Overcast
2015-01-21 00:00:00,61,14.2,14.2,0,103,47.9,18.1,7.5,12.5,9.5,14.4,2015,1,January,21,Wednesday,1,Slight Rain
2015-01-22 00:00:00,51,0.6,0.6,0,111,22.7,7.7,8.1,16.4,9,17.1,2015,1,January,22,Thursday,1,Light Drizzle
2015-01-23 00:00:00,51,0.3,0.3,0,356,15.5,8.1,5.5,15.7,7.2,16.6,2015,1,January,23,Friday,1,Light Drizzle
2015-01-24 00:00:00,3,0,0,0,273,17.6,7.9,4.4,17.2,6.4,17.7,2015,1,January,24,Saturday,1,Overcast
2015-01-25 00:00:00,51,0.1,0.1,0,229,21.2,8.8,5.3,15.8,7.1,17,2015,1,January,25,Sunday,1,Light Drizzle
2015-01-26 00:00:00,51,0.9,0.9,0,310,21.2,8.8,5.4,14.5,7.3,16,2015,1,January,26,Monday,1,Light Drizzle
2015-01-27 00:00:00,3,0,0,0,321,20.9,8.7,3,13.4,5.6,15.5,2015,1,January,27,Tuesday,1,Overcast
2015-01-28 00:00:00,51,0.2,0.2,0,268,27.7,12.9,1.8,13.6,4.4,16.3,2015,1,January,28,Wednesday,1,Light Drizzle
